Timestamp,Load_Weight (kg),Motor_Temperature (°C),Vibration_Level (mm/s),Operating_Hours,Error_Code
2024-02-03 22:50:00,1437.64,67.69,2.4,425.3,0
2024-02-03 22:55:00,3952.64,47.43,2.77,1073.6,0
2024-02-03 23:00:00,2930.7,64.82,1.27,2977.2,0
2024-02-03 23:05:00,4217.05,47.92,0.78,4856.6,0
2024-02-03 23:10:00,833.59,64.48,3.54,2199.5,0
2024-02-03 23:15:00,3063.67,68.07,1.13,945.5,0
2024-02-03 23:20:00,1665.08,35.47,2.53,1394.1,0
2024-02-03 23:25:00,3549.21,54.42,3.75,3028.6,0
2024-02-03 23:30:00,1967.43,60.13,3.21,3638.9,0
2024-02-03 23:35:00,4863.07,48.04,3.49,783.2,0
2024-02-03 23:40:00,3826.49,30.34,4.56,2515.4,1
2024-02-03 23:45:00,1470.77,76.95,2.65,3195.8,0
2024-02-03 23:50:00,681.35,67.69,0.71,3565.2,0
2024-02-03 23:55:00,2618.87,67.49,0.43,2496.7,0
2024-02-04 00:00:00,3716.05,64.46,3.16,4742.8,0
2024-02-04 00:05:00,4903.03,47.51,2.18,2126.5,0
2024-02-04 00:10:00,1045.33,56.75,1.06,4660.6,0
2024-02-04 00:15:00,3674.83,41.43,0.62,3706.2,0
2024-02-04 00:20:00,1371.6,56.49,3.18,3267.0,0
2024-02-04 00:25:00,2931.54,33.54,2.31,3451.3,0
2024-02-04 00:30:00,539.07,73.8,2.95,3055.7,0
2024-02-04 00:35:00,2109.2,38.65,4.66,2572.9,1
2024-02-04 00:40:00,4966.36,80.03,0.28,2483.7,0
2024-02-04 00:45:00,3635.13,45.06,3.36,4824.3,0
2024-02-04 00:50:00,2886.59,89.49,3.89,1087.4,1
2024-02-04 00:55:00,1299.38,82.39,4.04,888.8,0
2024-02-04 01:00:00,4546.07,45.81,1.78,3693.0,0
2024-02-04 01:05:00,3599.4,76.3,4.76,2065.9,0
2024-02-04 01:10:00,4673.59,64.81,2.99,4020.9,0
2024-02-04 01:15:00,673.71,70.46,0.59,4360.8,0
2024-02-04 01:20:00,2417.9,80.69,4.58,1123.2,0
2024-02-04 01:25:00,4837.03,45.56,4.75,125.3,0
2024-02-04 01:30:00,3502.69,69.18,2.56,4414.2,0
2024-02-04 01:35:00,2336.0,37.48,3.19,3552.2,0
2024-02-04 01:40:00,3823.04,35.73,3.19,4515.4,0
2024-02-04 01:45:00,2994.55,41.06,0.29,1075.8,0
2024-02-04 01:50:00,555.03,75.44,1.25,1686.2,0
2024-02-04 01:55:00,3957.02,80.29,2.78,106.7,0
2024-02-04 02:00:00,2508.47,86.85,2.0,4694.4,1
2024-02-04 02:05:00,3531.09,65.86,3.98,4101.6,0
2024-02-04 02:10:00,1060.44,84.92,2.98,3557.6,0
2024-02-04 02:15:00,4756.49,70.99,1.69,1787.8,0
2024-02-04 02:20:00,4388.14,54.53,3.27,177.4,0
2024-02-04 02:25:00,3037.41,54.47,3.64,1167.9,0
2024-02-04 02:30:00,944.89,67.07,0.62,2118.8,0
2024-02-04 02:35:00,4434.41,65.13,3.16,2675.4,0
2024-02-04 02:40:00,587.76,57.38,0.6,4871.9,0
2024-02-04 02:45:00,879.46,56.92,4.89,4846.1,0
2024-02-04 02:50:00,1070.39,65.2,4.96,1203.5,0
2024-02-04 02:55:00,4374.91,58.44,3.28,4478.2,0
2024-02-04 03:00:00,3816.88,80.02,1.01,4640.3,0
2024-02-04 03:05:00,591.57,69.06,1.22,3000.7,0
2024-02-04 03:10:00,2708.35,47.72,3.46,2673.1,0
2024-02-04 03:15:00,855.57,47.09,3.58,3027.9,0
2024-02-04 03:20:00,1799.57,52.54,2.98,2137.9,0
2024-02-04 03:25:00,4171.39,60.33,2.16,1440.5,0
2024-02-04 03:30:00,987.37,86.55,3.6,796.5,1
2024-02-04 03:35:00,4767.63,52.85,1.16,4392.1,0
2024-02-04 03:40:00,3372.84,46.81,4.78,3496.2,0
2024-02-04 03:45:00,4115.71,74.31,0.3,4784.4,0
2024-02-04 03:50:00,788.07,85.65,2.67,3141.6,1
2024-02-04 03:55:00,2656.5,66.9,0.75,3145.2,0
2024-02-04 04:00:00,4463.19,38.28,1.56,3656.3,0
2024-02-04 04:05:00,4714.64,52.54,4.84,2883.8,0
2024-02-04 04:10:00,1370.35,73.36,4.87,746.1,1
2024-02-04 04:15:00,3056.72,70.53,0.71,3250.9,0
2024-02-04 04:20:00,2250.15,32.41,4.49,1158.9,0
2024-02-04 04:25:00,3172.76,34.56,2.77,1174.0,0
2024-02-04 04:30:00,4705.76,65.96,0.52,3660.1,0
2024-02-04 04:35:00,866.38,59.43,3.91,4137.2,0
2024-02-04 04:40:00,4169.26,58.69,1.63,111.6,0
2024-02-04 04:45:00,3172.85,87.87,3.8,1659.1,0
2024-02-04 04:50:00,911.15,86.2,3.86,4138.9,0
2024-02-04 04:55:00,3079.83,64.03,1.88,1556.9,0
2024-02-04 05:00:00,2728.59,81.81,2.4,702.8,0
2024-02-04 05:05:00,2552.68,36.72,2.44,1415.6,0
2024-02-04 05:10:00,1075.03,77.86,4.25,1024.2,0
2024-02-04 05:15:00,2552.88,52.66,1.79,129.6,0
2024-02-04 05:20:00,3550.73,44.96,3.32,2765.1,0
2024-02-04 05:25:00,645.36,65.39,4.08,3304.6,0
2024-02-04 05:30:00,1282.5,32.96,3.78,3956.7,0
2024-02-04 05:35:00,714.28,68.71,3.82,4865.5,0
2024-02-04 05:40:00,3677.62,43.01,0.77,4280.1,0
2024-02-04 05:45:00,1297.95,65.94,3.13,3681.0,0
2024-02-04 05:50:00,3017.74,75.53,2.01,3469.2,0
2024-02-04 05:55:00,4200.22,36.01,3.73,1134.7,0
2024-02-04 06:00:00,1216.43,38.79,1.33,1537.7,0
2024-02-04 06:05:00,3284.56,46.19,4.58,3864.8,1
2024-02-04 06:10:00,731.96,39.83,2.67,4937.6,0
2024-02-04 06:15:00,2223.19,49.65,4.3,3914.3,0
2024-02-04 06:20:00,3137.43,88.92,1.86,1401.3,1
2024-02-04 06:25:00,2889.59,53.48,1.98,2544.5,0
2024-02-04 06:30:00,4200.71,41.72,3.69,2548.6,0
2024-02-04 06:35:00,1110.12,84.45,3.53,4862.2,0
2024-02-04 06:40:00,637.6,31.7,4.4,4326.3,0
2024-02-04 06:45:00,3366.38,41.76,1.36,4865.7,0
2024-02-04 06:50:00,4527.72,54.95,4.73,2026.9,1
2024-02-04 06:55:00,4751.03,81.99,0.86,2954.9,0
2024-02-04 07:00:00,4656.71,80.03,3.0,2195.6,0
2024-02-04 07:05:00,1906.98,33.41,3.83,1964.0,0
2024-02-04 07:10:00,3098.16,48.78,1.31,3227.5,0
2024-02-04 07:15:00,1817.99,82.71,2.64,1643.8,0
2024-02-04 07:20:00,2472.77,59.43,1.87,3365.0,0
2024-02-04 07:25:00,1565.5,49.82,4.76,1103.9,0
2024-02-04 07:30:00,2237.47,39.81,4.14,143.3,0
2024-02-04 07:35:00,3821.79,85.5,0.77,180.2,0
2024-02-04 07:40:00,3199.73,74.31,4.33,4741.7,0
2024-02-04 07:45:00,1993.22,69.23,2.61,1622.5,0
2024-02-04 07:50:00,826.71,78.65,3.28,2247.5,0
2024-02-04 07:55:00,1318.86,44.48,1.2,3829.3,0
2024-02-04 08:00:00,1365.09,78.05,4.74,178.4,0
2024-02-04 08:05:00,1978.88,33.84,3.27,2285.5,0
2024-02-04 08:10:00,1174.71,42.98,4.16,4982.9,0
2024-02-04 08:15:00,2339.47,78.08,2.01,4268.0,0
2024-02-04 08:20:00,1494.4,85.63,1.06,697.5,1
2024-02-04 08:25:00,2080.04,55.45,4.17,2917.8,0
2024-02-04 08:30:00,1853.51,79.22,2.77,2654.3,0
2024-02-04 08:35:00,1046.84,58.76,2.51,2289.8,0
2024-02-04 08:40:00,4243.62,45.03,1.61,961.1,0
2024-02-04 08:45:00,3797.15,76.19,1.05,2380.7,0
2024-02-04 08:50:00,3158.79,71.66,2.15,4326.8,0
2024-02-04 08:55:00,1829.63,86.95,0.29,1738.9,0
2024-02-04 09:00:00,1377.29,81.56,1.24,641.3,0
2024-02-04 09:05:00,2687.88,71.5,3.35,4292.7,0
2024-02-04 09:10:00,2930.73,81.49,0.5,3291.7,0
2024-02-04 09:15:00,1871.11,56.05,1.97,168.3,0
2024-02-04 09:20:00,3193.58,60.88,0.64,3265.7,0
2024-02-04 09:25:00,3424.67,30.59,2.98,2003.1,0
2024-02-04 09:30:00,942.58,51.87,2.61,2055.3,0
2024-02-04 09:35:00,1722.93,65.82,4.29,4661.7,0
2024-02-04 09:40:00,2136.47,63.04,1.11,2336.3,0
2024-02-04 09:45:00,3267.0,44.94,3.12,3877.5,0
2024-02-04 09:50:00,1549.43,52.08,2.02,4961.5,0
2024-02-04 09:55:00,1188.06,79.59,3.28,786.4,0
2024-02-04 10:00:00,4476.21,66.83,4.21,4306.0,0
2024-02-04 10:05:00,3210.82,55.49,4.83,1298.7,1
2024-02-04 10:10:00,641.37,42.03,4.62,1827.1,1
2024-02-04 10:15:00,3966.01,36.31,3.15,1497.0,0
2024-02-04 10:20:00,2594.23,64.62,3.43,3490.5,0
2024-02-04 10:25:00,1705.96,52.56,4.41,4971.0,0
2024-02-04 10:30:00,1750.86,46.19,3.85,4215.4,0
2024-02-04 10:35:00,581.45,68.09,1.45,2463.9,0
2024-02-04 10:40:00,2552.96,75.2,3.02,1347.2,0
2024-02-04 10:45:00,2920.4,51.16,2.85,3393.2,0
2024-02-04 10:50:00,2932.96,74.67,2.01,3262.7,0
2024-02-04 10:55:00,1808.0,33.89,2.2,4669.8,0
2024-02-04 11:00:00,4837.16,78.52,3.19,2587.1,0
2024-02-04 11:05:00,4988.55,89.28,4.95,1872.9,0
2024-02-04 11:10:00,1647.34,71.56,0.25,3670.2,0
2024-02-04 11:15:00,2166.22,44.9,1.27,4519.2,0
2024-02-04 11:20:00,2877.47,56.21,2.74,102.6,0
2024-02-04 11:25:00,937.79,34.7,2.06,4067.6,0
2024-02-04 11:30:00,2701.94,59.56,0.25,1977.8,0
2024-02-04 11:35:00,3640.38,83.65,0.26,3584.7,0
2024-02-04 11:40:00,4755.28,84.21,3.41,479.4,0
2024-02-04 11:45:00,1932.75,70.06,4.14,1382.1,0
2024-02-04 11:50:00,4489.66,88.15,0.41,300.3,0
2024-02-04 11:55:00,4315.72,44.64,1.67,142.5,0
2024-02-04 12:00:00,1305.53,68.83,4.39,4193.3,0
2024-02-04 12:05:00,3222.17,70.28,4.82,1167.4,1
2024-02-04 12:10:00,3684.64,45.57,2.01,3851.3,0
2024-02-04 12:15:00,3262.0,38.44,4.3,723.9,0
2024-02-04 12:20:00,1905.07,34.38,2.21,1757.1,0
2024-02-04 12:25:00,3571.19,45.2,2.7,1696.6,0
2024-02-04 12:30:00,4279.61,65.34,1.48,1081.7,0
2024-02-04 12:35:00,4442.26,55.43,3.6,1480.5,0
2024-02-04 12:40:00,2947.66,34.36,3.23,2898.1,0
2024-02-04 12:45:00,4960.64,72.59,4.07,446.5,0
2024-02-04 12:50:00,2610.58,77.36,3.63,2363.9,0
2024-02-04 12:55:00,2703.28,48.54,4.03,3641.1,0
2024-02-04 13:00:00,2160.93,34.01,4.3,1047.5,0
2024-02-04 13:05:00,4013.34,76.83,1.18,3785.6,0
2024-02-04 13:10:00,1045.14,74.09,4.19,2088.7,0
2024-02-04 13:15:00,2490.19,66.75,2.09,4997.3,0
2024-02-04 13:20:00,1361.26,89.15,3.88,3599.6,0
2024-02-04 13:25:00,3562.92,79.63,0.96,2855.5,0
2024-02-04 13:30:00,3493.65,59.11,0.51,2300.1,0
2024-02-04 13:35:00,3853.69,31.06,1.27,604.2,0
2024-02-04 13:40:00,2238.01,71.15,1.41,1421.5,0
2024-02-04 13:45:00,1234.18,79.72,2.26,2292.6,0
2024-02-04 13:50:00,1916.74,38.39,2.51,372.0,0
2024-02-04 13:55:00,4075.31,86.54,2.33,601.7,0
2024-02-04 14:00:00,1436.36,66.04,1.27,1992.4,0
2024-02-04 14:05:00,1378.3,81.38,3.91,3648.1,0
2024-02-04 14:10:00,1711.66,76.17,3.62,2805.6,0
2024-02-04 14:15:00,697.58,61.17,3.02,4283.6,0
2024-02-04 14:20:00,1230.0,72.32,3.41,3331.8,0
2024-02-04 14:25:00,3979.63,88.02,4.77,1198.5,0
2024-02-04 14:30:00,4670.04,80.48,3.14,3696.4,0
2024-02-04 14:35:00,3316.14,35.37,3.3,621.3,0
2024-02-04 14:40:00,4855.5,87.39,2.09,3128.2,0
2024-02-04 14:45:00,3366.0,76.55,0.95,4525.5,0
2024-02-04 14:50:00,713.05,75.31,1.69,4796.9,0
2024-02-04 14:55:00,849.66,83.45,3.13,2924.3,0
2024-02-04 15:00:00,1357.55,34.16,0.27,649.4,0
2024-02-04 15:05:00,728.69,76.28,1.11,4017.7,0
2024-02-04 15:10:00,3920.2,88.55,2.83,3682.4,0
2024-02-04 15:15:00,4276.09,68.69,3.43,2631.7,0
2024-02-04 15:20:00,2734.32,32.07,2.07,3923.9,0
2024-02-04 15:25:00,2622.01,54.89,4.07,1123.5,0
2024-02-04 15:30:00,1094.12,33.32,2.79,4992.3,0
2024-02-04 15:35:00,4341.93,64.85,2.88,2335.8,0
2024-02-04 15:40:00,2835.68,55.78,1.74,923.0,0
2024-02-04 15:45:00,4374.89,78.23,2.27,2169.9,0
2024-02-04 15:50:00,568.97,58.04,4.15,1418.9,0
2024-02-04 15:55:00,4443.14,61.14,0.22,418.4,0
2024-02-04 16:00:00,2570.15,85.93,3.63,517.2,0
2024-02-04 16:05:00,3538.72,37.57,2.96,2608.2,0
2024-02-04 16:10:00,2886.64,59.97,2.68,4476.3,0
2024-02-04 16:15:00,3865.03,58.74,2.43,1360.7,0
2024-02-04 16:20:00,4062.48,38.94,4.01,4541.8,0
2024-02-04 16:25:00,4853.09,44.74,1.35,758.1,0
2024-02-04 16:30:00,1806.16,71.31,2.85,4232.7,0
2024-02-04 16:35:00,1664.56,63.17,3.83,1034.5,0
2024-02-04 16:40:00,2234.23,80.25,2.55,2817.4,0
2024-02-04 16:45:00,1979.91,39.52,3.77,881.0,0
2024-02-04 16:50:00,2711.81,53.41,0.27,1156.3,0
2024-02-04 16:55:00,2618.85,77.07,1.2,3557.3,0
2024-02-04 17:00:00,1681.46,42.35,0.55,1823.8,0
2024-02-04 17:05:00,1607.9,45.46,4.03,4161.5,0
2024-02-04 17:10:00,1317.22,88.44,1.12,4979.2,1
2024-02-04 17:15:00,514.17,71.17,2.26,4072.9,0
2024-02-04 17:20:00,1891.05,77.23,0.79,1894.7,0
2024-02-04 17:25:00,4453.72,73.94,1.82,424.5,0
2024-02-04 17:30:00,3504.42,66.67,0.67,2703.1,0
2024-02-04 17:35:00,4354.86,54.26,0.62,2858.2,0
2024-02-04 17:40:00,2636.03,41.84,4.62,346.4,0
2024-02-04 17:45:00,2410.86,51.42,4.5,4874.5,0
2024-02-04 17:50:00,4068.68,56.76,1.73,1222.2,0
2024-02-04 17:55:00,1751.17,53.12,3.58,1828.7,0
2024-02-04 18:00:00,1276.26,82.08,2.76,4079.1,0
2024-02-04 18:05:00,2847.24,62.43,4.83,4660.0,1
2024-02-04 18:10:00,1903.98,68.93,3.8,679.3,0
2024-02-04 18:15:00,3872.25,71.46,4.0,4480.7,0
2024-02-04 18:20:00,3100.82,57.83,3.22,2938.1,0
2024-02-04 18:25:00,2237.83,83.76,0.94,3423.1,0
2024-02-04 18:30:00,1384.23,73.34,4.56,3894.1,0
2024-02-04 18:35:00,2340.98,70.29,0.53,588.2,0
2024-02-04 18:40:00,2739.5,49.87,1.93,2816.7,0
2024-02-04 18:45:00,4507.66,88.0,2.26,1101.4,0
2024-02-04 18:50:00,3552.12,38.52,4.0,2771.0,0
2024-02-04 18:55:00,4767.21,50.29,3.79,4231.8,0
2024-02-04 19:00:00,1115.14,59.32,3.47,4077.9,0
2024-02-04 19:05:00,4908.25,32.68,2.45,3459.1,0
2024-02-04 19:10:00,2044.76,53.91,4.61,1906.4,0
2024-02-04 19:15:00,1793.61,49.79,1.31,2440.9,0
2024-02-04 19:20:00,3777.36,68.24,1.02,2292.9,0
2024-02-04 19:25:00,4649.67,81.22,2.72,3421.3,0
2024-02-04 19:30:00,4505.93,44.37,1.46,118.1,0
2024-02-04 19:35:00,2354.38,34.24,0.74,2309.1,0
2024-02-04 19:40:00,881.48,66.78,1.42,3728.3,0
2024-02-04 19:45:00,4937.29,65.61,0.85,518.0,0
2024-02-04 19:50:00,4963.9,71.39,3.57,3908.9,0
2024-02-04 19:55:00,4422.72,82.91,3.61,4535.1,0
2024-02-04 20:00:00,1672.05,52.41,0.43,1851.5,0
2024-02-04 20:05:00,4290.74,69.05,4.77,663.6,0
2024-02-04 20:10:00,3420.56,43.25,1.4,3938.8,0
2024-02-04 20:15:00,1397.55,82.46,2.63,1470.5,0
2024-02-04 20:20:00,3394.19,87.92,2.81,1949.9,1
2024-02-04 20:25:00,2680.41,87.99,3.61,3716.2,0
2024-02-04 20:30:00,4653.55,68.46,1.44,4851.4,0
2024-02-04 20:35:00,3677.61,40.71,2.2,1487.9,0
2024-02-04 20:40:00,2300.51,88.33,2.04,3852.0,0
2024-02-04 20:45:00,3008.67,52.55,2.5,1879.7,0
2024-02-04 20:50:00,4166.03,63.97,2.22,1361.9,0
2024-02-04 20:55:00,793.48,74.67,3.34,3292.5,0
2024-02-04 21:00:00,2794.92,79.05,4.48,817.1,0
2024-02-04 21:05:00,1971.11,46.96,1.2,2312.4,0
2024-02-04 21:10:00,1749.56,86.33,1.76,4907.6,1
2024-02-04 21:15:00,756.37,86.34,3.41,3725.7,1
2024-02-04 21:20:00,4536.07,73.98,3.67,4556.9,0
2024-02-04 21:25:00,1502.28,69.28,0.76,759.0,0
2024-02-04 21:30:00,3789.66,81.74,0.53,4572.1,0
2024-02-04 21:35:00,1907.93,42.05,1.9,4897.2,0
2024-02-04 21:40:00,880.84,42.5,3.97,4154.9,0
2024-02-04 21:45:00,2902.85,30.42,1.49,4937.3,0
2024-02-04 21:50:00,3698.81,85.27,1.09,2672.8,0
2024-02-04 21:55:00,554.58,51.33,4.73,529.1,0
2024-02-04 22:00:00,1390.89,32.5,0.21,262.8,0
2024-02-04 22:05:00,980.61,53.12,0.96,4828.7,0
2024-02-04 22:10:00,4293.7,65.14,2.78,262.7,0
2024-02-04 22:15:00,3250.7,82.29,4.09,2242.8,0
2024-02-04 22:20:00,1507.11,70.97,4.92,3603.1,0
2024-02-04 22:25:00,1612.48,83.15,3.37,3406.7,0
2024-02-04 22:30:00,4806.78,83.23,2.42,3370.4,0
2024-02-04 22:35:00,2677.11,85.3,0.23,1323.1,1
2024-02-04 22:40:00,3542.54,42.41,2.92,2989.8,0
2024-02-04 22:45:00,3620.24,56.07,4.18,990.8,0
2024-02-04 22:50:00,547.45,30.1,3.45,472.1,0
2024-02-04 22:55:00,1147.97,70.16,2.06,2548.5,0
2024-02-04 23:00:00,2368.06,77.15,2.94,4070.7,0
2024-02-04 23:05:00,2297.17,67.78,2.78,2462.5,0
2024-02-04 23:10:00,563.12,55.9,4.05,2168.7,0
2024-02-04 23:15:00,4365.05,70.23,3.51,1510.7,0
2024-02-04 23:20:00,4994.68,31.88,3.04,4231.1,0
2024-02-04 23:25:00,2545.54,47.75,4.88,2993.4,0
2024-02-04 23:30:00,537.22,47.67,4.73,3881.5,0
2024-02-04 23:35:00,2694.36,57.99,0.56,3819.6,0
2024-02-04 23:40:00,1280.39,48.93,1.5,4770.2,0
2024-02-04 23:45:00,2473.72,79.55,0.71,3251.6,0
2024-02-04 23:50:00,880.49,74.22,2.84,2462.3,0
2024-02-04 23:55:00,961.32,35.29,1.4,612.0,0
2024-02-05 00:00:00,1762.55,84.71,0.27,4088.6,0
2024-02-05 00:05:00,4730.28,86.87,3.51,372.8,0
2024-02-05 00:10:00,805.8,76.14,0.43,2109.6,0
2024-02-05 00:15:00,764.35,46.94,1.0,3994.4,0
2024-02-05 00:20:00,3193.53,47.94,4.95,2561.1,0
2024-02-05 00:25:00,3380.36,74.2,4.85,601.4,0
2024-02-05 00:30:00,2313.79,47.47,4.84,4421.9,1
2024-02-05 00:35:00,3732.53,74.68,0.6,2300.0,0
2024-02-05 00:40:00,3140.32,34.22,3.44,793.5,0
2024-02-05 00:45:00,1355.89,45.08,4.94,1746.7,1
2024-02-05 00:50:00,2341.99,34.35,2.38,961.9,0
2024-02-05 00:55:00,1409.2,81.04,2.46,600.6,0
2024-02-05 01:00:00,2233.48,84.71,2.08,3971.8,0
2024-02-05 01:05:00,1068.55,52.16,3.42,1117.5,0
2024-02-05 01:10:00,2105.62,71.36,0.64,273.0,0
2024-02-05 01:15:00,2493.48,42.38,0.46,4533.5,0
2024-02-05 01:20:00,940.59,72.14,0.92,2992.9,0
2024-02-05 01:25:00,2943.65,54.28,4.25,1286.1,0
2024-02-05 01:30:00,3426.17,61.85,3.92,1442.8,0
2024-02-05 01:35:00,4635.72,78.12,3.4,3697.3,0
2024-02-05 01:40:00,3747.59,61.04,2.93,4066.7,0
2024-02-05 01:45:00,4187.52,55.44,2.75,2607.4,0
2024-02-05 01:50:00,2202.11,31.85,4.23,1093.2,0
2024-02-05 01:55:00,3540.65,77.97,1.65,4554.1,0
2024-02-05 02:00:00,890.04,43.24,1.76,1160.9,0
2024-02-05 02:05:00,4620.18,42.8,2.96,1878.0,0
2024-02-05 02:10:00,4233.08,83.61,2.31,2638.7,0
2024-02-05 02:15:00,4286.44,42.81,4.66,2820.2,0
2024-02-05 02:20:00,1616.61,49.81,3.55,2119.7,0
2024-02-05 02:25:00,3432.35,70.76,4.62,790.8,0
2024-02-05 02:30:00,3452.95,41.6,0.37,1960.8,0
2024-02-05 02:35:00,2026.25,75.24,3.06,4093.2,0
2024-02-05 02:40:00,4354.4,58.59,0.44,2474.0,0
2024-02-05 02:45:00,4430.04,51.16,3.44,1238.6,0
2024-02-05 02:50:00,3743.62,41.38,0.58,2757.3,0
2024-02-05 02:55:00,1158.01,45.37,2.8,2218.1,0
2024-02-05 03:00:00,4810.89,71.16,4.87,977.2,1
2024-02-05 03:05:00,3233.61,33.03,3.16,4875.2,0
2024-02-05 03:10:00,1468.24,48.02,1.52,1588.9,0
2024-02-05 03:15:00,1765.83,35.81,2.0,296.0,0
2024-02-05 03:20:00,2500.47,43.16,2.2,3152.5,0
2024-02-05 03:25:00,1873.4,72.56,1.64,2269.1,0
2024-02-05 03:30:00,4873.9,81.19,2.59,2620.6,0
2024-02-05 03:35:00,3173.69,41.06,2.65,1499.8,0
2024-02-05 03:40:00,1958.9,44.43,3.04,3921.7,0
2024-02-05 03:45:00,1076.57,48.82,2.14,3671.4,0
2024-02-05 03:50:00,3210.52,31.08,0.37,2827.3,0
2024-02-05 03:55:00,2872.55,55.88,4.28,1977.6,0
2024-02-05 04:00:00,2319.49,59.35,1.11,466.4,0
2024-02-05 04:05:00,4008.65,74.35,4.4,2955.7,0
2024-02-05 04:10:00,522.08,42.91,2.28,500.0,0
2024-02-05 04:15:00,2641.32,37.76,0.33,4848.7,0
2024-02-05 04:20:00,4494.86,71.77,4.11,3247.4,0
2024-02-05 04:25:00,3820.67,30.3,2.5,2196.1,0
2024-02-05 04:30:00,4867.98,84.74,1.7,2389.8,0
2024-02-05 04:35:00,4329.54,41.64,0.68,450.3,0
2024-02-05 04:40:00,3642.52,73.85,4.71,1061.1,0
2024-02-05 04:45:00,3204.58,50.66,4.22,4161.8,0
2024-02-05 04:50:00,2801.2,78.35,4.46,4621.7,0
2024-02-05 04:55:00,2743.8,44.28,3.6,4190.4,0
2024-02-05 05:00:00,3394.64,87.69,2.46,4340.4,0
2024-02-05 05:05:00,4507.43,73.37,1.61,144.2,0
2024-02-05 05:10:00,4599.96,83.41,0.57,3766.6,0
2024-02-05 05:15:00,4949.23,89.94,1.86,4279.5,0
2024-02-05 05:20:00,2126.78,88.61,4.11,357.6,1
2024-02-05 05:25:00,1244.95,64.08,4.81,1075.5,1
2024-02-05 05:30:00,3690.0,80.94,2.38,1470.0,0
2024-02-05 05:35:00,4519.79,77.13,4.39,3649.2,0
2024-02-05 05:40:00,3440.24,32.85,4.69,1639.0,1
2024-02-05 05:45:00,2556.9,58.02,1.67,529.9,0
2024-02-05 05:50:00,3979.29,71.29,4.52,174.7,1
2024-02-05 05:55:00,2687.62,30.04,1.83,1055.6,0
2024-02-05 06:00:00,583.05,37.87,2.03,1725.4,0
2024-02-05 06:05:00,3217.62,75.45,2.06,2061.6,0
2024-02-05 06:10:00,1858.07,48.66,1.52,1768.7,0
2024-02-05 06:15:00,3270.77,58.99,4.35,1914.6,0
2024-02-05 06:20:00,615.29,56.67,1.22,2740.2,0
2024-02-05 06:25:00,4336.38,63.24,1.73,4542.9,0
2024-02-05 06:30:00,2841.78,59.7,1.72,3486.9,0
2024-02-05 06:35:00,3188.94,83.57,0.28,1431.6,0
2024-02-05 06:40:00,4863.23,85.66,4.44,2237.0,1
2024-02-05 06:45:00,605.99,60.11,1.57,3400.8,0
2024-02-05 06:50:00,3471.7,89.68,1.51,1224.3,0
2024-02-05 06:55:00,2046.87,50.29,0.42,4269.9,0
2024-02-05 07:00:00,2115.37,56.57,0.38,4642.6,0
2024-02-05 07:05:00,2723.37,46.25,1.49,4475.2,0
2024-02-05 07:10:00,3898.62,33.75,2.02,2036.8,0
2024-02-05 07:15:00,1028.03,40.04,0.23,3007.2,0
2024-02-05 07:20:00,3848.71,54.6,0.36,3406.4,0
2024-02-05 07:25:00,1179.97,63.59,4.93,188.7,0
2024-02-05 07:30:00,958.69,89.12,3.99,3278.7,0
2024-02-05 07:35:00,4253.6,36.6,4.42,4579.2,0
2024-02-05 07:40:00,3276.34,32.24,2.64,504.7,0
2024-02-05 07:45:00,2044.02,31.14,3.83,1702.1,0
2024-02-05 07:50:00,4652.47,40.48,2.29,2097.8,0
2024-02-05 07:55:00,4795.5,80.58,4.07,4588.6,0
2024-02-05 08:00:00,3571.57,54.95,2.68,3283.6,0
2024-02-05 08:05:00,4899.39,63.53,3.64,4877.4,0
2024-02-05 08:10:00,3157.26,44.75,1.67,1078.0,0
2024-02-05 08:15:00,1573.54,78.05,1.95,4176.3,0
2024-02-05 08:20:00,2629.84,40.72,0.81,3007.3,0
2024-02-05 08:25:00,2633.53,41.3,2.53,2859.1,0
2024-02-05 08:30:00,1390.46,37.09,1.7,3529.3,0
2024-02-05 08:35:00,2622.93,78.25,3.7,3265.3,0
2024-02-05 08:40:00,3473.76,50.28,1.04,3459.4,0
2024-02-05 08:45:00,1213.56,46.67,2.99,2556.5,0
2024-02-05 08:50:00,2922.77,40.58,0.97,2946.1,0
2024-02-05 08:55:00,1959.57,50.59,1.79,2196.6,0
2024-02-05 09:00:00,4938.65,57.15,1.68,3495.0,0
2024-02-05 09:05:00,4524.29,66.23,3.96,2320.8,0
2024-02-05 09:10:00,1617.02,61.65,1.62,1379.7,0
2024-02-05 09:15:00,3975.41,38.84,1.57,4199.1,0
2024-02-05 09:20:00,4389.37,67.93,4.21,1647.1,0
2024-02-05 09:25:00,2821.45,84.83,4.94,2398.5,1
2024-02-05 09:30:00,1699.95,87.44,2.71,609.8,1
2024-02-05 09:35:00,859.01,57.32,4.87,3873.0,0
2024-02-05 09:40:00,2565.41,64.59,1.04,1121.8,0
2024-02-05 09:45:00,2784.07,35.11,0.72,3070.7,0
2024-02-05 09:50:00,3267.82,47.0,3.97,721.3,0
2024-02-05 09:55:00,3531.83,71.73,3.8,2761.1,0
2024-02-05 10:00:00,1725.6,53.37,4.57,3408.2,1
2024-02-05 10:05:00,4097.03,74.54,4.7,1734.9,0
2024-02-05 10:10:00,1502.48,30.12,0.99,1545.3,0
2024-02-05 10:15:00,4639.97,57.65,2.95,1292.8,0
